name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,snapshot_date,microarchitecture
Intel Core i3-7350K,56.99,2,4.2,,60,Intel HD Graphics 630,True,2024-03-27,
Intel Core i7-6850K,120.0,6,3.6,3.8,140,,True,2024-03-27,
Intel Core i5-11500,158.14,6,2.7,4.6,65,Intel UHD Graphics 750,True,2024-03-27,
Intel Xeon E5-2687W V4,2077.48,12,3.0,3.5,160,,True,2024-03-27,
Intel Pentium Gold G7400,108.4,2,3.7,,46,Intel UHD Graphics 710,True,2024-03-27,
Intel Xeon E5-2667 V3,1038.27,8,3.2,3.6,135,,True,2024-03-27,
Intel Celeron E3500,14.99,2,2.7,,65,,False,2024-03-27,
Intel Celeron G4900,48.59,2,3.1,,65,Intel UHD Graphics 610,False,2024-03-27,
Intel Core i5-8600,289.0,6,3.1,4.3,65,Intel UHD Graphics 630,False,2024-03-27,
AMD Threadripper 2950X,1075.0,16,3.5,4.4,180,,True,2024-03-27,
Intel Core i9-11900,270.0,8,2.5,5.2,65,Intel UHD Graphics 750,True,2024-03-27,
AMD Threadripper 2920X,530.0,12,3.5,4.3,180,,True,2024-03-27,
Intel Pentium E5700,19.98,2,3.0,,65,,False,2024-03-27,
Intel Core i3-9100,145.0,4,3.6,4.2,65,Intel UHD Graphics 630,False,2024-03-27,
Intel Core i7-8086K,456.0,6,4.0,5.0,95,Intel UHD Graphics 630,True,2024-03-27,
Intel Core i7-2700K,82.0,4,3.5,,95,Intel HD Graphics 3000,True,2024-03-27,
Intel Core i9-7900X,400.0,10,3.3,4.5,140,,True,2024-03-27,
Intel Pentium Gold G6400,72.98,2,4.0,,58,Intel UHD Graphics 610,True,2024-03-27,
Intel Core i9-12900,458.0,16,2.4,5.1,65,Intel UHD Graphics 770,True,2024-03-27,
Intel Core i7-8700,440.0,6,3.2,4.6,65,Intel UHD Graphics 630,True,2024-03-27,
Intel Core i9-12900F,432.99,16,2.4,5.1,65,,True,2024-03-27,
Intel Core i5-7500T,69.0,4,2.7,3.3,35,Intel HD Graphics 630,False,2024-03-27,
AMD FX-8320,175.0,8,3.5,,125,,False,2024-03-27,
Intel Core i7-9700F,199.0,8,3.0,4.7,65,,False,2024-03-27,
Intel Core i5-8400,249.95,6,2.8,4.0,65,Intel UHD Graphics 630,False,2024-03-27,
Intel Core i9-7960X,357.22,16,2.8,4.4,165,,True,2024-03-27,
Intel Core i7-4930K,105.0,6,3.4,3.9,130,,True,2024-03-27,
AMD A4-6300,46.79,2,3.7,3.9,65,Radeon HD 8370D,False,2024-03-27,
Intel Core i7-8700K,272.5,6,3.7,4.7,95,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i5-7600,89.0,4,3.5,4.1,65,Intel HD Graphics 630,False,2024-05-14,
Intel Xeon E5-2683 V4,1998.95,16,2.1,3.0,120,,True,2024-05-14,
Intel Core i5-3570K,116.49,4,3.4,,77,Intel HD Graphics 4000,False,2024-05-14,
Intel Core i3-6100,100.0,2,3.7,,51,Intel HD Graphics 530,True,2024-05-14,
Intel Core i7-2600K,85.0,4,3.4,,95,Intel HD Graphics 3000,True,2024-05-14,
Intel Core i3-7100,70.0,2,3.9,,51,Intel HD Graphics 630,True,2024-05-14,
Intel Xeon E5-2630,24.28,6,2.3,,95,,True,2024-05-14,
Intel 300,88.1,2,3.9,,46,Intel UHD Graphics 710,True,2024-05-14,
Intel Core i7-4790K,185.0,4,4.0,4.4,88,Intel HD Graphics 4600,True,2024-05-14,
Intel Core i5-10500,238.99,6,3.1,4.5,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i5-4670K,62.0,4,3.4,,84,Intel HD Graphics 4600,False,2024-05-14,
Intel Core i7-2600,188.49,4,3.4,,95,Intel HD Graphics 2000,True,2024-05-14,
AMD Threadripper 2990WX,2500.0,32,3.0,4.2,250,,True,2024-05-14,
Intel Core i9-11900F,210.0,8,2.5,5.2,65,,True,2024-05-14,
Intel Xeon E5-2640 V3,67.15,8,2.6,3.4,90,,True,2024-05-14,
Intel Pentium Gold G7400,102.73,2,3.7,,46,Intel UHD Graphics 710,True,2024-05-14,
AMD Athlon II X2 240,29.48,2,2.8,,65,,False,2024-05-14,
AMD Ryzen 5 1500X,195.0,4,3.5,3.7,65,,True,2024-05-14,
Intel Core i9-12900F,432.99,16,2.4,5.1,65,,True,2024-05-14,
AMD Threadripper 1950X,914.29,16,3.4,4.0,180,,True,2024-05-14,
Intel Core i5-9500,160.74,6,3.0,4.4,65,Intel UHD Graphics 630,False,2024-05-14,
Intel Core i7-4930K,100.0,6,3.4,3.9,130,,True,2024-05-14,
Intel Core 2 Duo E8400,27.55,2,3.0,,65,,False,2024-05-14,
AMD Threadripper 1920X,270.0,12,3.5,4.0,180,,True,2024-05-14,
AMD Athlon X4 845,50.0,4,3.5,3.8,65,,False,2024-05-14,
Intel Core i9-9900K,699.99,8,3.6,5.0,95,Intel UHD Graphics 630,True,2024-05-14,
Intel Pentium G640,30.0,2,2.8,,65,Intel HD Graphics,False,2024-05-14,
Intel Core i5-12600,337.11,6,3.3,4.8,65,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i7-6900K,120.0,8,3.2,3.7,140,,True,2024-05-14,
Intel Celeron G4900,48.59,2,3.1,,65,Intel UHD Graphics 610,False,2024-05-14,
Intel Core i7-6800K,103.0,6,3.4,3.6,140,,True,2024-05-14,
Intel Core i5-11600,140.0,6,2.8,4.8,65,Intel UHD Graphics 750,True,2024-05-14,
AMD Ryzen 7 1800X,235.0,8,3.6,4.0,95,,True,2024-05-14,
Intel Core i3-8100,110.0,4,3.6,,65,Intel UHD Graphics 630,False,2024-05-14,
Intel Core i9-10900F,259.99,10,2.8,5.2,65,,True,2024-05-14,
Intel Core i3-13100,147.99,4,3.4,4.5,60,Intel UHD Graphics 730,True,2024-05-14,
Intel Core i9-13900,490.0,24,2.0,5.6,65,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i9-9900KS,1989.0,8,4.0,5.0,127,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i5-8500,172.92,6,3.0,4.1,65,Intel UHD Graphics 630,False,2024-05-14,
Intel Core i5-7600K,169.02,4,3.8,4.2,91,Intel HD Graphics 630,False,2024-05-14,
Intel Core i5-4690,51.43,4,3.5,3.9,84,Intel HD Graphics 4600,False,2024-05-14,
Intel Core i3-4130,41.13,2,3.4,,54,Intel HD Graphics 4400,True,2024-05-14,
AMD FX-8350,208.0,8,4.0,,125,,False,2024-05-14,
Intel Xeon E5-2680 V4,1975.0,14,2.4,3.3,120,,True,2024-05-14,
AMD Ryzen 5 1600X,119.99,6,3.6,4.0,95,,True,2024-05-14,
Intel Core i7-3770K,175.0,4,3.5,,77,Intel HD Graphics 4000,True,2024-05-14,
Intel Core i7-11700,249.44,8,2.5,4.9,65,Intel UHD Graphics 750,True,2024-05-14,
Intel Celeron G4930,48.75,2,3.2,,54,Intel UHD Graphics 610,False,2024-05-14,
Intel Core i3-9100F,135.19,4,3.6,4.2,65,,False,2024-05-14,
Intel Core i7-11700KF,244.27,8,3.6,5.0,125,,True,2024-05-14,
Intel Core i9-13900F,549.99,24,2.0,5.6,65,,True,2024-05-14,
Intel Core i5-4460,68.56,4,3.2,3.4,84,Intel HD Graphics 4600,False,2024-05-14,
AMD Ryzen 7 1700X,225.0,8,3.4,3.8,95,,True,2024-05-14,
Intel Core i5-9600KF,180.12,6,3.7,4.6,95,,False,2024-05-14,
Intel Core i3-10105,89.95,4,3.7,4.4,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i3-7350K,40.0,2,4.2,,60,Intel HD Graphics 630,True,2024-05-14,
Intel Core i5-4570,104.54,4,3.2,,84,Intel HD Graphics 4600,False,2024-05-14,
AMD Threadripper 1900X,109.99,8,3.8,4.0,180,,True,2024-05-14,
AMD Ryzen 9 3900XT,379.0,12,3.8,4.7,105,,True,2024-05-14,
AMD A6-6400K,75.0,2,3.9,,65,Radeon HD 8470D,False,2024-05-14,
Intel Core i9-10980XE,1200.0,18,3.0,4.8,165,,True,2024-05-14,
Intel Core i5-9400,160.91,6,2.9,4.1,65,Intel UHD Graphics 630,False,2024-05-14,
AMD Ryzen 3 3300X,150.0,4,3.8,4.3,65,,True,2024-05-14,
Intel Core i7-9700KF,218.0,8,3.6,4.9,95,,False,2024-05-14,
AMD Ryzen 3 1200 (14nm),105.0,4,3.1,3.4,65,,False,2024-05-14,
Intel Core i5-11600KF,164.89,6,3.9,4.9,125,,True,2024-05-14,
AMD Ryzen 5 1400,110.0,4,3.2,3.4,65,,True,2024-05-14,
AMD Ryzen 7 3800XT,349.99,8,3.9,4.7,105,,True,2024-05-14,
Intel Core i9-10900X,615.0,10,3.7,4.7,165,,True,2024-05-14,
Intel Core i3-4370,41.13,2,3.8,,54,Intel HD Graphics 4600,True,2024-05-14,
AMD 2650,84.71,2,1.45,,25,Radeon HD 8240,False,2024-05-14,
Intel Xeon E5-2630 V3,169.95,8,2.4,3.2,85,,True,2024-05-14,
Intel Core i9-10920X,799.0,12,3.5,4.8,165,,True,2024-05-14,
Intel Core i7-6950X,506.35,10,3.0,3.5,140,,True,2024-05-14,
Intel Core i5-3470S,50.0,4,2.9,,65,Intel HD Graphics 2500,False,2024-05-14,
Intel Core i5-9400,110.0,6,2.9,4.1,65,Intel UHD Graphics 630,False,2024-05-14,
Intel Core i3-2120,150.59,2,3.3,,65,Intel HD Graphics 2000,True,2024-05-14,
Intel Pentium G2020,34.99,2,2.9,,55,Intel HD Graphics,False,2024-05-14,
AMD FX-8300,117.33,8,3.3,,95,,False,2024-05-14,
AMD A4-6300,46.79,2,3.7,3.9,65,Radeon HD 8370D,False,2024-05-14,
AMD Threadripper 2920X,707.8,12,3.5,4.3,180,,True,2024-05-14,
Intel Core i7-4820K,205.86,4,3.7,3.9,130,,True,2024-05-14,
Intel Core i7-9700F,395.34,8,3.0,4.7,65,,False,2024-05-14,
AMD Threadripper 2970WX,1099.99,24,3.0,4.2,250,,True,2024-05-14,
AMD FX-8370,234.98,8,4.0,4.3,125,,False,2024-05-14,
Intel Pentium G4560,133.41,2,3.5,,54,Intel HD Graphics 610,True,2024-05-14,
Intel Core i9-7980XE,1156.2,18,2.6,4.4,165,,True,2024-05-14,
Intel Pentium Gold G5400,72.95,2,3.7,,58,Intel UHD Graphics 610,True,2024-05-14,
Intel Xeon E5-1650 V3,54.46,6,3.5,3.8,140,,True,2024-05-14,
Intel Core i7-9700F,289.0,8,3.0,4.7,65,,False,2024-05-14,
Intel Core 2 Quad Q9550,52.55,4,2.83,,95,,False,2024-05-14,
Intel Core i7-870,100.0,4,2.93,,95,,True,2024-05-14,
AMD A6-9500,76.69,2,3.5,3.8,65,Radeon R5 (on die),False,2024-05-14,
Intel Core i3-7100T,41.13,2,3.4,,35,Intel HD Graphics 630,True,2024-05-14,
Intel Core i7-9700,299.8,8,3.0,4.7,65,Intel HD Graphics 630,False,2024-05-14,
Intel Core i9-9980XE,1498.95,18,3.0,4.4,165,,True,2024-05-14,
Intel Core i5-3450,59.0,4,3.1,,77,Intel HD Graphics 2500,False,2024-05-14,
Intel Xeon E5-2690 V4,1025.58,14,2.6,3.5,135,,True,2024-05-14,
Intel Core i7-980X Extreme Edition,153.64,6,3.33,,130,,True,2024-05-14,
Intel Core i7-3930K,298.98,6,3.2,,130,,True,2024-05-14,
AMD FX-6350,100.0,6,3.9,,125,,False,2024-05-14,
Intel Xeon E5-2687W V4,1900.16,12,3.0,3.5,160,,True,2024-05-14,
Intel Core i7-6700,354.99,4,3.4,4.0,65,Intel HD Graphics 530,True,2024-05-14,
Intel Core i5-10600,349.95,6,3.3,4.8,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i7-6850K,115.0,6,3.6,3.8,140,,True,2024-05-14,
Intel Celeron G3900,39.9,2,2.8,,51,Intel HD Graphics 510,False,2024-05-14,
Intel Xeon E5-2683 V4,189.95,16,2.1,3.0,120,,True,2024-05-14,
Intel Core i9-7900X,400.0,10,3.3,4.5,140,,True,2024-05-14,
Intel Pentium E5700,19.98,2,3.0,,65,,False,2024-05-14,
AMD FX-8320,175.0,8,3.5,,125,,False,2024-05-14,
Intel Core i7-8700,611.05,6,3.2,4.6,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i7-8086K,450.01,6,4.0,5.0,95,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i5-7500T,67.63,4,2.7,3.3,35,Intel HD Graphics 630,False,2024-05-14,
Intel Core i7-2700K,89.0,4,3.5,,95,Intel HD Graphics 3000,True,2024-05-14,
Intel Core i9-9900,464.15,8,3.1,5.0,65,Intel UHD Graphics 630,True,2024-05-14,
AMD Threadripper 2950X,1075.0,16,3.5,4.4,180,,True,2024-05-14,
Intel Celeron 420,75.44,1,1.6,,35,,False,2024-05-14,
Intel Core i9-7960X,347.48,16,2.8,4.4,165,,True,2024-05-14,
Intel Core i9-12900,458.0,16,2.4,5.1,65,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i9-10900,275.7,10,2.8,5.2,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i3-4150,41.13,2,3.5,,54,Intel HD Graphics 4400,True,2024-05-14,
Intel Core i5-11500,146.16,6,2.7,4.6,65,Intel UHD Graphics 750,True,2024-05-14,
Intel Core i7-7700,329.95,4,3.6,4.2,65,Intel HD Graphics 630,True,2024-05-14,
Intel Core i5-8400,249.95,6,2.8,4.0,65,Intel UHD Graphics 630,False,2024-05-14,
Intel Core i7-7740X,235.0,4,4.3,4.5,112,,True,2024-05-14,
Intel Core i3-2100,49.0,2,3.1,,65,Intel HD Graphics 2000,True,2024-05-14,
AMD Ryzen 5 3600,262.86,6,3.6,4.2,65,,True,2024-05-14,
AMD Ryzen 3 1200 (12nm),105.0,4,3.1,3.4,65,,False,2024-05-14,
AMD FX-9590,302.58,8,4.7,5.0,220,,False,2024-05-14,
Intel Core i9-11900,269.99,8,2.5,5.2,65,Intel UHD Graphics 750,True,2024-05-14,
Intel Xeon E5-2667 V3,1008.93,8,3.2,3.6,135,,True,2024-05-14,
Intel Core i9-9900K (Standard Folding Box),406.96,8,3.6,5.0,95,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i5-8600,188.38,6,3.1,4.3,65,Intel UHD Graphics 630,False,2024-05-14,
Intel Celeron E3500,14.99,2,2.7,,65,,False,2024-05-14,
Intel Core i5-4670,51.48,4,3.4,,84,Intel HD Graphics 4600,False,2024-05-14,
Intel Core i5-4440,100.0,4,3.1,3.3,84,Intel HD Graphics 4600,False,2024-05-14,
Intel Core i9-10940X,780.0,14,3.3,4.8,165,,True,2024-05-14,
Intel Pentium Gold G6400,74.99,2,4.0,,58,Intel UHD Graphics 610,True,2024-05-14,
Intel Core i7-7800X,489.99,6,3.5,4.0,140,,True,2024-05-14,
Intel Xeon E5-1650 V4,84.94,6,3.6,4.0,140,,True,2024-05-14,
Intel Core i3-9100,145.0,4,3.6,4.2,65,Intel UHD Graphics 630,False,2024-05-14,
Intel Core i7-10700KF,240.0,8,3.8,5.1,125,,True,2024-05-14,
AMD Ryzen 7 7700X,288.81,8,4.5,5.4,105,Radeon,True,2024-05-14,
Intel Celeron G6900,74.79,2,3.4,,46,Intel UHD Graphics 710,False,2024-05-14,
Intel Core i5-14500,239.99,14,2.6,5.0,65,Intel UHD Graphics 770,True,2024-05-14,
AMD Ryzen 7 8700G,329.0,8,4.2,5.1,65,Radeon 780M,True,2024-05-14,
AMD Ryzen 9 7900,369.0,12,3.6,5.4,65,Radeon,True,2024-05-14,
Intel Core i5-14400F,199.99,10,2.5,4.7,65,,True,2024-05-14,
AMD Ryzen 3 4100,68.98,4,3.8,4.0,65,,True,2024-05-14,
AMD Ryzen 5 4600G,95.16,6,3.7,4.2,65,Radeon Vega 7,True,2024-05-14,
AMD Ryzen 5 2600,150.0,6,3.4,3.9,65,,True,2024-05-14,
Intel Core i5-10400F,97.99,6,2.9,4.3,65,,True,2024-05-14,
AMD Ryzen 5 8500G,179.0,6,4.1,5.0,65,Radeon 740M,True,2024-05-14,
Intel Core i5-14600KF,293.99,14,3.5,5.3,125,,True,2024-05-14,
AMD Ryzen 9 5950X,363.0,16,3.4,4.9,105,,True,2024-05-14,
AMD Ryzen 7 5700X3D,214.99,8,3.0,4.1,105,,True,2024-05-14,
AMD Ryzen 7 5700G,174.4,8,3.8,4.6,65,Radeon Vega 8,True,2024-05-14,
Intel Core i7-13700KF,303.49,16,3.4,5.4,125,,True,2024-05-14,
Intel Core i9-14900KF,509.14,24,3.2,6.0,125,,True,2024-05-14,
AMD Ryzen 7 3700X,205.84,8,3.6,4.4,65,,True,2024-05-14,
Intel Core i5-12400,156.76,6,2.5,4.4,65,Intel UHD Graphics 730,True,2024-05-14,
AMD Ryzen 3 3200G,81.39,4,3.6,4.0,65,Radeon Vega 8,False,2024-05-14,
Intel Core i5-11400F,115.98,6,2.6,4.4,65,,True,2024-05-14,
AMD Ryzen 9 3900X,395.0,12,3.8,4.6,105,,True,2024-05-14,
Intel Core i7-10700K,247.25,8,3.8,5.1,125,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i3-14100F,114.98,4,3.5,4.7,58,,True,2024-05-14,
Intel Core i9-9900K,405.0,8,3.6,5.0,95,Intel UHD Graphics 630,True,2024-05-14,
AMD Ryzen 7 2700X,210.0,8,3.7,4.3,105,,True,2024-05-14,
Intel Core i7-9700K,260.0,8,3.6,4.9,95,Intel UHD Graphics 630,False,2024-05-14,
AMD Ryzen 5 3600X,210.0,6,3.8,4.4,95,,True,2024-05-14,
Intel Core i7-14700F,369.55,20,2.1,5.4,65,,True,2024-05-14,
AMD Threadripper 3970X,1675.0,32,3.7,4.5,280,,True,2024-05-14,
Intel Core i3-10100F,70.73,4,3.6,4.3,65,,True,2024-05-14,
Intel Core i9-13900KF,488.84,24,3.0,5.8,125,,True,2024-05-14,
AMD Ryzen 5 8600G,228.99,6,4.3,5.0,65,Radeon 760M,True,2024-05-14,
Intel Core i7-8700K,193.0,6,3.7,4.7,95,Intel UHD Graphics 630,True,2024-05-14,
Intel Celeron E1400,14.0,2,2.0,,65,,False,2024-05-14,
Intel Core i5-14600K,295.99,14,3.5,5.3,125,Intel UHD Graphics 770,True,2024-05-14,
AMD Ryzen 9 7950X,510.38,16,4.5,5.7,170,Radeon,True,2024-05-14,
AMD Ryzen 5 4500,72.77,6,3.6,4.1,65,,True,2024-05-14,
Intel Core i7-12700K,248.0,12,3.6,5.0,125,Intel UHD Graphics 770,True,2024-05-14,
AMD Ryzen 5 5500,91.53,6,3.6,4.2,65,,True,2024-05-14,
Intel Core i5-12600KF,159.13,10,3.7,4.9,125,,True,2024-05-14,
AMD Ryzen 7 5800X,202.0,8,3.8,4.7,105,,True,2024-05-14,
AMD Ryzen 5 5600,129.99,6,3.5,4.4,65,,True,2024-05-14,
AMD Ryzen 9 7950X3D,564.0,16,4.2,5.7,120,Radeon,True,2024-05-14,
AMD Ryzen 7 5700X,171.89,8,3.4,4.6,65,,True,2024-05-14,
AMD Ryzen 5 3600,84.0,6,3.6,4.2,65,,True,2024-05-14,
Intel Core i7-14700K,399.99,20,3.4,5.6,125,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i9-14900K,544.99,24,3.2,6.0,125,Intel UHD Graphics 770,True,2024-05-14,
AMD Ryzen 5 7600,185.0,6,3.8,5.1,65,Radeon,True,2024-05-14,
AMD Ryzen 5 5600X,144.31,6,3.7,4.6,65,,True,2024-05-14,
AMD Ryzen 5 7600X,204.99,6,4.7,5.3,105,Radeon,True,2024-05-14,
AMD Ryzen 7 7800X3D,339.0,8,4.2,5.0,120,Radeon,True,2024-05-14,
Intel Core i5-12400F,128.0,6,2.5,4.4,65,,True,2024-05-14,
Intel Core i7-13700K,359.0,16,3.4,5.4,125,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i5-12600K,175.74,10,3.7,4.9,125,Intel UHD Graphics 770,True,2024-05-14,
AMD Ryzen 7 5800X3D,261.18,8,3.4,4.5,105,,True,2024-05-14,
Intel Core i9-12900K,334.0,16,3.2,5.2,125,Intel UHD Graphics 770,True,2024-05-14,
AMD Ryzen 9 7900X3D,403.99,12,4.4,5.6,120,Radeon,True,2024-05-14,
Intel Core i5-13400F,185.99,10,2.5,4.6,65,,True,2024-05-14,
Intel Core i7-14700KF,375.74,20,3.4,5.6,125,,True,2024-05-14,
Intel Core i9-13900K,486.59,24,3.0,5.8,125,Intel UHD Graphics 770,True,2024-05-14,
AMD Threadripper 3990X,4255.0,64,2.9,4.3,280,,True,2024-05-14,
AMD Ryzen 7 7700,281.63,8,3.6,5.3,65,Radeon,True,2024-05-14,
Intel Core i5-13600KF,249.99,14,3.5,5.1,125,,True,2024-05-14,
Intel Core i3-12100F,94.98,4,3.3,4.3,58,,True,2024-05-14,
Intel Core i7-12700KF,223.95,12,3.6,5.0,125,,True,2024-05-14,
Intel Core i9-14900KS,652.95,24,3.2,6.2,150,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i5-13600K,283.99,14,3.5,5.1,125,Intel UHD Graphics 770,True,2024-05-14,
AMD Ryzen 9 5900X,277.99,12,3.7,4.8,105,,True,2024-05-14,
AMD Ryzen 5 5600G,134.48,6,3.9,4.4,65,Radeon Vega 7,True,2024-05-14,
AMD Ryzen 9 7900X,396.58,12,4.7,5.6,170,Radeon,True,2024-05-14,
Intel Core i5-13500,244.85,14,2.5,4.8,65,Intel UHD Graphics 770,True,2024-05-14,
Intel Celeron G5900,40.43,2,3.4,,58,Intel UHD Graphics 610,False,2024-05-14,
Intel Core i3-12100,116.98,4,3.3,4.3,60,Intel UHD Graphics 730,True,2024-05-14,
Intel Core i7-12700F,249.99,12,2.1,4.9,65,,True,2024-05-14,
Intel Core i7-3770,95.0,4,3.4,,77,Intel HD Graphics 4000,True,2024-05-14,
AMD Ryzen 5 1600 (12nm),120.0,6,3.2,3.6,65,,True,2024-05-14,
Intel Core i7-10700,234.8,8,2.9,4.8,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i5-12500,195.98,6,3.0,4.6,65,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i7-13700,371.99,16,2.1,5.2,65,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i3-10100,93.74,4,3.6,4.3,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i3-10105F,79.78,4,3.7,4.4,65,,True,2024-05-14,
Intel Core i5-6600K,130.0,4,3.5,3.9,91,Intel HD Graphics 530,False,2024-05-14,
Intel Core i7-6950X,804.98,10,3.0,3.5,140,,True,2024-05-14,
AMD Ryzen 7 2700,185.0,8,3.2,4.1,65,,True,2024-05-14,
Intel Core i7-11700F,201.99,8,2.5,4.9,65,,True,2024-05-14,
Intel Core i5-10600KF,123.0,6,4.1,4.8,125,,True,2024-05-14,
Intel Core i7-4770,74.95,4,3.4,3.9,84,Intel HD Graphics 4600,True,2024-05-14,
Intel Core i5-14400,229.98,10,2.5,4.7,65,Intel UHD Graphics 730,True,2024-05-14,
Intel Core i5-11600K,179.99,6,3.9,4.9,125,Intel UHD Graphics 750,True,2024-05-14,
AMD Ryzen 5 1600 (14nm),256.07,6,3.2,3.6,65,,True,2024-05-14,
Intel Core i5-8600K,139.0,6,3.6,4.3,95,Intel UHD Graphics 630,False,2024-05-14,
Intel Core i9-14900,554.99,24,2.0,5.8,65,Intel UHD Graphics 770,True,2024-05-14,
AMD Ryzen 7 1700,195.0,8,3.0,3.7,65,,True,2024-05-14,
Intel Core i7-4770K,135.0,4,3.5,3.9,84,Intel HD Graphics 4600,True,2024-05-14,
Intel Core i9-14900F,528.99,24,2.0,5.8,65,,True,2024-05-14,
Intel Core i5-3470,59.0,4,3.2,,77,Intel HD Graphics 2500,False,2024-05-14,
AMD Ryzen 5 2400G,135.0,4,3.6,3.9,65,Radeon Vega 11,True,2024-05-14,
Intel Core i7-4790,145.1,4,3.6,4.0,84,Intel HD Graphics 4600,True,2024-05-14,
Intel Xeon E5-2699 V4,190.0,22,2.2,3.6,145,,True,2024-05-14,
Intel Core i5-7400,90.35,4,3.0,3.5,65,Intel HD Graphics 630,False,2024-05-14,
AMD Athlon 200GE,69.98,2,3.2,,35,Radeon Vega 3,True,2024-05-14,
AMD Ryzen 9 3950X,2147.03,16,3.5,4.7,105,,True,2024-05-14,
Intel Core i9-9900KF,292.0,8,3.6,5.0,95,,True,2024-05-14,
Intel Core i5-7500,89.0,4,3.4,3.8,65,Intel HD Graphics 630,False,2024-05-14,
Intel Core i9-10900KF,255.0,10,3.7,5.3,125,,True,2024-05-14,
AMD Ryzen 3 2200G,130.0,4,3.5,3.7,65,Radeon Vega 8,False,2024-05-14,
Intel Core i7-9700,250.26,8,3.0,4.7,65,Intel HD Graphics 630,False,2024-05-14,
Intel Core i9-11900KF,232.0,8,3.5,5.3,125,,True,2024-05-14,
Intel Core i5-11400,136.5,6,2.6,4.4,65,Intel UHD Graphics 730,True,2024-05-14,
AMD Threadripper 3960X,1244.02,24,3.8,4.5,280,,True,2024-05-14,
Intel Core i5-6500,67.0,4,3.2,3.6,65,Intel HD Graphics 530,False,2024-05-14,
Intel Core i5-10400,130.0,6,2.9,4.3,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i9-11900K,257.99,8,3.5,5.3,125,Intel UHD Graphics 750,True,2024-05-14,
Intel Core i5-9600K,137.0,6,3.7,4.6,95,Intel UHD Graphics 630,False,2024-05-14,
AMD Ryzen 5 3400G,98.15,4,3.7,4.2,65,Radeon Vega 11,True,2024-05-14,
Intel Core i7-11700K,233.0,8,3.6,5.0,125,Intel UHD Graphics 750,True,2024-05-14,
AMD Ryzen 5 2600X,195.0,6,3.6,4.2,95,,True,2024-05-14,
AMD Ryzen 7 3800X,285.0,8,3.9,4.5,105,,True,2024-05-14,
AMD Ryzen 5 3600,119.99,6,3.6,4.2,65,,True,2024-05-14,
Intel Core i9-13900KS,589.99,24,3.0,6.0,150,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i7-6700K,180.0,4,4.0,4.2,91,Intel HD Graphics 530,True,2024-05-14,
Intel Core i7-7700K,230.0,4,4.2,4.5,91,Intel HD Graphics 630,True,2024-05-14,
Intel Core i5-9400F,95.99,6,2.9,4.1,65,,False,2024-05-14,
Intel Core i3-13100F,109.99,4,3.4,4.5,58,,True,2024-05-14,
Intel Core i7-13700F,349.98,16,2.1,5.2,65,,True,2024-05-14,
Intel Core i7-8700,200.0,6,3.2,4.6,65,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i9-10900K,450.0,10,3.7,5.3,125,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i7-14700,399.98,20,2.1,5.4,65,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i9-10850K,279.0,10,3.6,5.2,125,Intel UHD Graphics 630,True,2024-05-14,
AMD Ryzen 5 5600GT,130.0,6,3.6,4.6,65,Radeon Vega 7,True,2024-05-14,
Intel Core i7-7700,167.0,4,3.6,4.2,65,Intel HD Graphics 630,True,2024-05-14,
AMD Ryzen 9 3950X,495.0,16,3.5,4.7,105,,True,2024-05-14,
Intel Core i5-10600K,169.65,6,4.1,4.8,125,Intel UHD Graphics 630,True,2024-05-14,
Intel Core i5-4690K,53.0,4,3.5,3.9,88,Intel HD Graphics 4600,False,2024-05-14,
AMD Ryzen 3 3100,170.0,4,3.6,3.9,65,,True,2024-05-14,
Intel Core i9-12900KS,369.0,16,3.4,5.5,150,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i7-12700,265.49,12,2.1,4.9,65,Intel UHD Graphics 770,True,2024-05-14,
Intel Core i7-10700F,218.99,8,2.9,4.8,65,,True,2024-05-14,
Intel Core i7-6700,128.0,4,3.4,4.0,65,Intel HD Graphics 530,True,2024-05-14,
